Course,URL,instructor,Price (full),Price (discount),Rank
The Art & Science of Drawing / FORM & SPACE,www.udemy.com/course/the-art-science-of-drawing-weeks-3-4-form-space/,Brent Eviston,"¥5,400","¥1,440","Rating: 4.8 out of 54.8 - (1,153)"
Dr. Ian Dunbar's SIRIUS® Dog Trainer Academy - All 4 Days,www.udemy.com/course/sirius-dog-trainer-academy-4days/,Ian Dunbar,"¥24,000","¥1,440","Rating: 4.5 out of 54.5 - (1,486)"
Meditation Practitioner / Teacher Certification (ACCREDITED),www.udemy.com/course/meditation-practitioner-teacher-certification-accredited/,Graham Nicholls,"¥24,000","¥1,440",Rating: 4.7 out of 54.7 - (444)
Strategic Life Coaching Practitioner Cert (ACCREDITED),www.udemy.com/course/strategic-life-coaching-practitioner-certification-begin-pro/,Graham Nicholls,€199.99,€11.99,Rating: 4.6 out of 54.6 - (331)
BEGINNERS Watercolor. Get clear on the basics and just paint,www.udemy.com/course/painting-for-the-petrified/,Nicola A Blakemore,€99.99,€11.99,"Rating: 4.4 out of 54.4 - (1,244)"
Inside Your Dog's Mind with Victoria Stilwell,www.udemy.com/course/insideyourdogsmind/,Victoria Stilwell,€199.99,€11.99,"Rating: 4.1 out of 54.1 - (1,716)"
Anime Drawing for Beginners,www.udemy.com/course/anime-drawing-for-beginners/,Pluvias .,€54.99,€11.99,"Rating: 4.5 out of 54.5 - (1,438)"
The Beginner's Guide to Digital Art with Procreate on iPad!,www.udemy.com/course/procreate-guide/,Kurt Michael Russell,€49.99,€11.99,"Rating: 4.5 out of 54.5 - (1,402)"
The Art & Science of Figure Drawing: VOLUME & STRUCTURE,www.udemy.com/course/asfd-volume-structure/,Brent Eviston,€99.99,€11.99,Rating: 4.7 out of 54.7 - (211)
Mindfulness Based Cognitive Therapy Practitioner ACCREDITED,www.udemy.com/course/mindfulness-based-cognitive-therapy-practitioner-cert/,Graham Nicholls,€199.99,€11.99,Rating: 4.4 out of 54.4 - (210)
The Basics of Household Wiring. The Electrical System A to Z,www.udemy.com/course/learn-the-basics-of-household-wiring/,Terry Peterman,€99.99,€11.99,Rating: 4.3 out of 54.3 - (769)
The Art & Science of Drawing / DYNAMIC MARK MAKING,www.udemy.com/course/the-art-science-of-drawing-week-two-dynamic-mark-making/,Brent Eviston,€34.99,€11.99,"Rating: 4.8 out of 54.8 - (1,152)"
Counter-Strike: Global Offensive — Play Like a Pro,www.udemy.com/course/counter-strike-global-offensive-play-like-a-pro/,Jordan Gilbert,0,€19.99,"Rating: 4.5 out of 54.5 - (5,403)"
The Mechanics of Watercolor Painting,www.udemy.com/course/the-mechanics-of-watercolor-painting/,Jill Poyerd,€19.99,€11.99,Rating: 4.7 out of 54.7 - (190)
The Art & Science of Drawing / SHADING FUNDAMENTALS,www.udemy.com/course/the-art-science-of-drawing-shading-fundamentals/,Brent Eviston,€34.99,€11.99,Rating: 4.8 out of 54.8 - (579)
Drawing Amazing Backgrounds with Perspective - Step by Step,www.udemy.com/course/drawing-amazing-backgrounds-with-perspective-step-by-step/,Robert Marzullo,€199.99,€11.99,Rating: 4.4 out of 54.4 - (147)
The Art & Science of Figure Drawing: SHADING,www.udemy.com/course/asfd-shading/,Brent Eviston,€99.99,€11.99,Rating: 4.7 out of 54.7 - (57)
Procrastination Breakthrough - How to stop procrastinating!,www.udemy.com/course/procrastination-breakthrough-stop-procrastinating-in-7-days/,Graham Nicholls,€149.99,€11.99,Rating: 4.7 out of 54.7 - (71)
Simple Solutions for Common Dog Behavior & Training Problems,www.udemy.com/course/simple-solutions-for-common-dog-behavior-training-problems/,Ian Dunbar,€99.99,€11.99,"Rating: 4.4 out of 54.4 - (2,310)"
The Ultimate Acrylic Painting Course,www.udemy.com/course/acrylic-painting-the-complete-course/,Nancy Reyner,"₩220,000","₩55,000",Rating: 4.7 out of 54.7 - (167)
Drawing Comics - Anatomy and Figure Drawing,www.udemy.com/course/how-to-draw-comics-anatomy/,Ed Foychuk,"₩33,000","₩13,200",Rating: 4.7 out of 54.7 - (279)
Crush Micro Stakes Online Poker: The Complete Mastery Guide,www.udemy.com/course/crush-online-micro-stakes-poker/,"Alton Hardin, MicroGrinder Poker School","₩55,000","₩13,200",Rating: 4.6 out of 54.6 - (900)
The Art & Science of Drawing / MEASURING & PROPORTION,www.udemy.com/course/the-art-science-of-drawing-week-5-measuring-proportion/,Brent Eviston,"₩38,500","₩13,200",Rating: 4.7 out of 54.7 - (525)
Travel Writing: Explore the World & Publish Your Stories!,www.udemy.com/course/travel-writing-class/,Dave Fox,"₩99,000","₩13,200",Rating: 4.5 out of 54.5 - (899)
#1 Sourdough Bread Baking 101,www.udemy.com/course/sourdough-bread-baking-101/,Teresa L Greenway,"₩33,000","₩13,200","Rating: 4.6 out of 54.6 - (1,962)"
Herbalism For Everyone - Professional Herbalism Course,www.udemy.com/course/herbalism-for-everyone-accredited-herbalism-diploma/,Tania Magdalene,"₩220,000","₩13,200",Rating: 4.5 out of 54.5 - (116)
Mastering Brushstrokes - Part 1,www.udemy.com/course/mastering-brushstrokes-part1/,Jill Poyerd,"₩22,000","₩13,200",Rating: 4.8 out of 54.8 - (979)
Portrait Drawing Fundamentals Made Simple,www.udemy.com/course/portrait-drawing-fundamentals-made-simple/,Ethan Nguyen,"₩110,000","₩13,200",Rating: 4.5 out of 54.5 - (757)
REBT Practitioner Certification - Beginner-Pro (ACCREDITED),www.udemy.com/course/rebt-practitioner-certification-beginner-to-professional/,Graham Nicholls,"₩214,500","₩13,200",Rating: 4.6 out of 54.6 - (297)
The Art & Science of Drawing / CONTOURS,www.udemy.com/course/the-art-science-of-drawing-contours/,Brent Eviston,"₩38,500","₩13,200",Rating: 4.8 out of 54.8 - (433)
The Complete Beginners Drawing and Shading Course,www.udemy.com/course/beginners-drawing-course/,Cindy Wider,"₩110,000","₩13,200",Rating: 4.5 out of 54.5 - (994)
The Art & Science of Drawing / SHADING: BEYOND THE BASICS,www.udemy.com/course/the-art-science-of-drawing-shading-beyond-the-basics/,Brent Eviston,"₩38,500","₩13,200",Rating: 4.9 out of 54.9 - (307)
Science-Based Dog Training (with Feeling) - All 3 Days,www.udemy.com/course/science-based-dog-training-with-feeling-3days/,Ian Dunbar,"₩220,000","₩13,200",Rating: 4.2 out of 54.2 - (947)
The Secrets to Drawing,www.udemy.com/course/the-secrets-to-drawing/,Matthew Fussell,"₩33,000","₩13,200","Rating: 4.5 out of 54.5 - (2,999)"
Comprehensive Home Repair and Improvement,www.udemy.com/course/comprehensive-home-repair-and-improvement/,Become Your Own Handyman LLC,0,"₩220,000",Rating: 4.9 out of 54.9 - (13)
"Dog CPR, First Aid + Safety for pet pros + dedicated owners",www.udemy.com/course/dog-cpr-first-aid-safety-for-pet-pros-dedicated-owners/,Melanie Monteiro,€74.99,€11.39,"Rating: 4.8 out of 54.8 - (2,447)"
How to Draw Heads - Step by Step - From Any Angle,www.udemy.com/course/how-to-draw-heads-step-by-step-from-any-angle/,Robert Marzullo,€199.99,€11.99,Rating: 4.5 out of 54.5 - (851)
Paint Realistic Watercolor and Botanicals - STUDIO BASICS,www.udemy.com/course/paint-realistic-watercolor-and-botanicals-studio-basics/,Heidi Willis,€69.99,€11.39,"Rating: 4.6 out of 54.6 - (1,731)"
Sewing 101,www.udemy.com/course/sewing-101-1/,Margaret Smith,€29.99,€11.99,Rating: 4.6 out of 54.6 - (367)
"Mastering Airbnb | Learn from SF's top host, 100+ lectures",www.udemy.com/course/mastering-airbnb-learn-from-sfs-top-host/,Evan Kimbrell,€164.99,€11.39,Rating: 4.4 out of 54.4 - (697)
Explicit Tarot -- Learn Tarot Reading Through Storytelling,www.udemy.com/course/explicit-tarot-by-adanawtn/,Adana Washington,€19.99,€11.99,Rating: 4.3 out of 54.3 - (265)
How to Improve Your Figure Drawing - Step by Step,www.udemy.com/course/how-to-improve-your-figure-drawing-step-by-step/,Robert Marzullo,€199.99,€12.59,Rating: 4.3 out of 54.3 - (910)
"Natural Beauty: How to Make Lotions,Creams and Body Butters",www.udemy.com/course/natural-beauty-how-to-make-lotionscreams-and-body-butters/,Jennifer Schroeder,€64.99,€11.39,Rating: 4.5 out of 54.5 - (477)
Travel Journaling: How to Write Extraordinary Travel Diaries,www.udemy.com/course/travel-journaling/,Dave Fox,€39.99,€11.99,Rating: 4.4 out of 54.4 - (648)
Essential Cooking Skills,www.udemy.com/course/essential-cooking-skills/,Viorel Copolovici,€44.99,€11.39,Rating: 4.5 out of 54.5 - (834)
#2 Bake Artisan Sourdough Bread Like a Professional,www.udemy.com/course/rediscover-real-artisan-sourdough-baking/,Teresa L Greenway,€99.99,€11.39,Rating: 4.4 out of 54.4 - (932)
"Expressive Drawing, Painting & Mixed Media Techniques Course",www.udemy.com/course/expressive-drawing-painting-mixed-media-techniques-course/,"Chad Neuman, Ph.D., Jonathan Simon, BFA, MFA",€149.99,€11.39,Rating: 4.6 out of 54.6 - (31)
Perfect French Macarons #1 - Simple to Sensational,www.udemy.com/course/perfect-french-macarons/,"Cake Nuvo - Online Baking School, Irit Ishai",€119.99,€30.00,Rating: 4.7 out of 54.7 - (745)
Foundations for Mastering Watercolor Painting,www.udemy.com/course/foundations-for-mastering-watercolor-painting/,Jill Poyerd,€19.99,€11.39,"Rating: 4.7 out of 54.7 - (1,093)"
How to Make Candles - Candle Making for Beginners,www.udemy.com/course/how-to-make-candles/,Shona O'Connor,€114.99,€11.99,Rating: 4.4 out of 54.4 - (270)
The Watercolor Workshop,www.udemy.com/course/the-watercolor-workshop/,Matthew Fussell,€34.99,€11.39,Rating: 4.4 out of 54.4 - (596)
Jewelry Making: Wire Wrapping for Beginners,www.udemy.com/course/jewelry-making-wire-wrapped-jewelry-for-beginners/,Jessica Barst,"₩44,000","₩13,200",Rating: 4.7 out of 54.7 - (675)
The Complete Guide to League of Legends,www.udemy.com/course/the-complete-guide-to-league-of-legends/,"LVLUP Dojo, Nicholas ""NicoThePico"" Korsgård","₩220,000","₩13,200","Rating: 4.3 out of 54.3 - (1,483)"
Mastering Brushstrokes - Part 2,www.udemy.com/course/mastering-brushstrokes-part-2/,Jill Poyerd,"₩22,000","₩13,200",Rating: 4.6 out of 54.6 - (193)
Indian Culinary World - Master the art of Indian Cooking,www.udemy.com/course/indianculinaryworld/,Jyoti Sawant,"₩110,000","₩13,200",Rating: 4.5 out of 54.5 - (463)
3 Little Birds with Colored Pencils,www.udemy.com/course/3-little-birds-with-colored-pencils/,Matthew Fussell,"₩22,000","₩13,200",Rating: 4.6 out of 54.6 - (41)
Create Bath and Body Products From Natural Ingredients,www.udemy.com/course/how-to-make-bath-and-body-products/,Shona O'Connor,"₩137,500","₩13,200",Rating: 4.4 out of 54.4 - (334)
10 Gorgeous Cake Decorating Techniques for All Levels,www.udemy.com/course/10-cake-decorating-techniques/,Emily Friend,"₩55,000","₩13,200",Rating: 4.2 out of 54.2 - (103)
OIL PAINTING FROM BEGINNER TO MASTER,www.udemy.com/course/still-life-painting/,Joseph Patric Daniels,"₩170,500","₩13,200",Rating: 4.5 out of 54.5 - (228)
Brother ScanNCut Advanced,www.udemy.com/course/brother-scanncut-advanced/,Kimberly Smith,"₩33,000","₩13,200",Rating: 4.2 out of 54.2 - (107)
Bartending Mastery - Cocktail & Bartending Masterclass,www.udemy.com/course/bar-mastery/,Michael Miller,0,"₩22,000",Rating: 4.5 out of 54.5 - (287)
The Digital Painting w/ Procreate Guide | Grayscale method,www.udemy.com/course/procreatepainting/,Kurt Michael Russell,"₩55,000","₩13,200",Rating: 4.6 out of 54.6 - (427)
Naturally Gluten Free Sourdough Bread,www.udemy.com/course/naturally-gluten-free-sourdough-bread/,Dragan Matijevic,"₩44,000","₩13,200",Rating: 4.7 out of 54.7 - (54)
Mastering wine - Jancis Robinson's Shortcuts to Success,www.udemy.com/course/mastering-wine-jancis-robinsons-shortcuts-to-success/,Expert Academy,"₩220,000","₩13,200",Rating: 4.4 out of 54.4 - (788)
CBT Coach Practitioner Certification (ACCREDITED),www.udemy.com/course/cbt-coach-practitioner-certification-beginner-to-expert/,Graham Nicholls,"₩220,000","₩13,200",Rating: 4.6 out of 54.6 - (151)
Law of Attraction Coach Practitioner Cert (ACCREDITED),www.udemy.com/course/law-of-attraction-coach-practitioner-certification-course/,Graham Nicholls,"₩198,000","₩13,200",Rating: 4.6 out of 54.6 - (121)
Group Chakra Healing Practitioner Professional Course,www.udemy.com/course/certified-group-chakra-healing-practitioner-diploma-course/,Tania Magdalene,"₩203,500","₩13,200",Rating: 4.8 out of 54.8 - (60)
Beginners Watercolor Techniques with Geoff Hutchins,www.udemy.com/course/beginners-watercolor-techniques-with-geoff-hutchins/,Geoff Hutchins,"₩44,000","₩13,200",Rating: 4.4 out of 54.4 - (356)
How to Draw Dynamic Comic Book Superheroes - Start to Finish,www.udemy.com/course/how-to-draw-dynamic-comic-book-superheroes-start-to-finish/,Robert Marzullo,"₩220,000","₩13,200",Rating: 4.6 out of 54.6 - (372)
The Art of Lockpicking: A Complete Guide,www.udemy.com/course/the-ultimate-guide-to-lock-picking/,"David La, Itay Cas","₩88,000","₩13,200",Rating: 4.2 out of 54.2 - (372)
Professional One to One Chakra Healing Practitioner Course,www.udemy.com/course/certified-personal-chakra-healing-practitioner-diploma/,Tania Magdalene,"₩192,500","₩13,200",Rating: 4.8 out of 54.8 - (59)
Cold Process Soap Making #2 - Natural Colours & Ingredients,www.udemy.com/course/soap-making/,Shona O'Connor,"₩137,500","₩13,200",Rating: 4.2 out of 54.2 - (145)
Professional 10 Hour Acting MASTERCLASS,www.udemy.com/course/theactorsacademy/,The Academy Program,"₩220,000","₩13,200",Rating: 4.3 out of 54.3 - (154)
Learn Tarot In A Day,www.udemy.com/course/learn-tarot-in-a-day/,Marina Margulis,"₩60,500","₩13,200",Rating: 4.8 out of 54.8 - (322)
The Beginner's Guide to Color Theory for Digital Artists,www.udemy.com/course/colortheory/,Kurt Michael Russell,"₩55,000","₩13,200",Rating: 4.7 out of 54.7 - (486)
Brother ScanNCut Basics,www.udemy.com/course/brother-scanncut-basics/,Kimberly Smith,"₩33,000","₩13,200",Rating: 4.4 out of 54.4 - (193)
How to Draw Comic Style Artwork - From Sketch to Rendering,www.udemy.com/course/how-to-draw-comic-style-art-from-sketch-to-rendering/,Robert Marzullo,"₩220,000","₩13,200",Rating: 4.6 out of 54.6 - (88)
Reliability and Games 2-Day Dog Training Workshop,www.udemy.com/course/reliability-and-games-2-day-dog-training-workshop/,Ian Dunbar,"₩220,000","₩13,200",Rating: 4.4 out of 54.4 - (789)
Acrylic Painting - Introduction to Acrylic Painting,www.udemy.com/course/acrylic-painting-introduction-to-acrylic-painting/,Rod Moore,"₩49,500","₩13,200",Rating: 4.4 out of 54.4 - (398)
Punishment-Free Dog Training: 30 Day Perfect Dog Blueprint,www.udemy.com/course/punishment-free-dog-training/,Evan Walton,"₩220,000","₩13,200",Rating: 4.6 out of 54.6 - (87)
DIY Skincare :: Beauty for Aging & Dry Skin [Certificate],www.udemy.com/course/diy-anti-aging-skincare-regimen/,Elizabeth Heck,"₩71,500","₩13,200",Rating: 4.8 out of 54.8 - (299)
Learn How to Apply Classic Eyelash Extensions,www.udemy.com/course/lashscoutsclassic/,Jacquie Reyes,"₩220,000","₩13,200",Rating: 4.5 out of 54.5 - (141)
Digital Nomad Income: 3 Low-Stress and Steady Online Incomes,www.udemy.com/course/become-a-digital-nomad/,Greg Gottfried,"₩220,000","₩13,200",Rating: 4.4 out of 54.4 - (221)
A Pro's Guide to Digital Comic Book Coloring,www.udemy.com/course/comicbookcoloring/,Kurt Michael Russell,£94.99,£12.99,Rating: 4.6 out of 54.6 - (338)
Automate and Animate Your Holiday Lights Using RGB Pixels,www.udemy.com/course/automate-and-animate-your-holiday-lights-using-rgb-pixels/,Jeff Lacey,£199.99,£12.99,Rating: 4.5 out of 54.5 - (379)
Developing an Eye for Landscape Composition,www.udemy.com/course/landscape-composition/,Jill Poyerd,£19.99,£11.99,Rating: 4.7 out of 54.7 - (165)
How to solve ANY Rubik's Cube and 3x3 Blindfolded,www.udemy.com/course/solve-any-regular-rubiks-cube-and-3x3-blindfolded/,Maged Boutros,£39.99,£12.99,Rating: 4.2 out of 54.2 - (89)
Astrological Forecasting for Everyone,www.udemy.com/course/astrological-forecasting-for-everyone/,Alexander Kolesnikov,£179.99,£12.99,Rating: 4.6 out of 54.6 - (269)
Treatment & Prevention of Dog Aggression: Biting & Fighting,www.udemy.com/course/treatment-prevention-of-dog-aggression-biting-fighting/,Ian Dunbar,£99.99,£12.99,Rating: 4.2 out of 54.2 - (838)
The Advanced Guide to Digital Art with Procreate on iPad!,www.udemy.com/course/procreate-guide-advanced/,Kurt Michael Russell,£49.99,£12.99,Rating: 4.6 out of 54.6 - (261)
#3 Bake Classic Sourdough Bread Like a Professional,www.udemy.com/course/learn-to-bake-classic-breads-artisan-sourdough/,Teresa L Greenway,£99.99,£12.99,Rating: 4.6 out of 54.6 - (424)
Wine in 9: The Complete Wine Tasting Course,www.udemy.com/course/wine-tasting/,"Tom Savage, Mike Mazey",£199.99,£12.99,Rating: 4.6 out of 54.6 - (153)
Become an Arabic Calligraphy Artist from Scratch,www.udemy.com/course/a-beginners-guide-to-arabic-calligraphy/,Omar Uddin,0,£199.99,Rating: 4.6 out of 54.6 - (422)
Crucial Concepts in Dog Behavior & Training,www.udemy.com/course/crucial-concepts-in-dog-behavior-training/,Ian Dunbar,£99.99,£12.99,Rating: 4.2 out of 54.2 - (861)
Paint Realistic Watercolour and Botanicals - MAGNOLIAS,www.udemy.com/course/paint-realistic-watercolour-and-botanicals-magnolias/,Heidi Willis,£69.99,£12.99,Rating: 4.6 out of 54.6 - (364)
The Ultimate Course for Beginner and Intermediate Crochet,www.udemy.com/course/the-ultimate-course-for-beginner-and-intermediate-crochet/,Rita de Maintenon,£59.99,£12.99,Rating: 4.4 out of 54.4 - (114)
Intro to Abstract Painting #1 and #2,www.udemy.com/course/how-to-paint-abstracts/,Andy Morris,£99.99,£12.99,Rating: 4.3 out of 54.3 - (703)
How to Make Melt & Pour Soap - Beginners Step by Step Guide,www.udemy.com/course/glycerin-soap-making/,Shona O'Connor,£124.99,£12.99,Rating: 4.4 out of 54.4 - (370)
Paint Realistic Watercolour and Botanicals - CHASING AUTUMN,www.udemy.com/course/chasing-autumn-paint-realistic-watercolour-and-botanicals/,Heidi Willis,£69.99,£12.99,Rating: 4.6 out of 54.6 - (446)
Chess,www.udemy.com/course/chess-zq/,Academy of Film Fashion and Design,€19.99,€10.99,Rating: 4.6 out of 54.6 - (66)
Sculpting Creatures and Critters,www.udemy.com/course/sculpting-creatures-and-critters/,Neal Coleman,€29.99,€11.54,Rating: 4.4 out of 54.4 - (159)
"Herbalism: How to Create Tinctures, Salves, and Poultices",www.udemy.com/course/how-to-create-herbal-extracts-tinctures-salves-and-more/,Jennifer Schroeder,€44.99,€10.44,Rating: 4.1 out of 54.1 - (219)
Mousse Cakes (Entremet) and Mirror Glazing,www.udemy.com/course/mousse-cakes-entremet-and-mirror-glazing/,Candy Gunawan,€144.99,€11.54,Rating: 4.5 out of 54.5 - (58)
More Essential Cooking Skills,www.udemy.com/course/essential-cooking-skills-2/,Viorel Copolovici,€44.99,€10.99,Rating: 4.7 out of 54.7 - (104)
Wood Carving for Beginners ,www.udemy.com/course/wood-carving-for-beginners/,Sharon Elliott,€49.99,€13.19,Rating: 4.6 out of 54.6 - (184)
Interactive Thai Cooking Class,www.udemy.com/course/cooktour-thai-cooking-masterclass/,cooktour .com,€99.99,€11.54,Rating: 4.6 out of 54.6 - (120)
Essential Poker Math for No Limit Holdem,www.udemy.com/course/essential-poker-math/,"Alton Hardin, MicroGrinder Poker School",€39.99,€11.54,Rating: 4.6 out of 54.6 - (257)
Photorealistic Drawing with Pencils: Beginner to Advanced,www.udemy.com/course/photorealistic-drawing-with-pencils-beginner-to-advanced/,Nourine Hammad,€49.99,€10.44,Rating: 4.5 out of 54.5 - (69)
Abstract Techniques Revealed. Create Large Modern Art,www.udemy.com/course/abstract-techniques-revealed/,Gino Savarino,€44.99,€12.64,Rating: 4.4 out of 54.4 - (390)
Line and Wash - Combine Pen and Ink with Watercolor,www.udemy.com/course/line-and-wash-combine-pen-and-ink-with-watercolor/,Matthew Fussell,€19.99,€10.44,Rating: 4.7 out of 54.7 - (26)
Fully Accredited Professional Diploma Course in Feng Shui,www.udemy.com/course/fully-accredited-professional-diploma-in-feng-shui/,Dr Karen E Wells,€94.99,€13.74,Rating: 4.2 out of 54.2 - (294)
The Acrylic Painting Academy,www.udemy.com/course/the-acrylic-painting-academy/,Matthew Fussell,€29.99,€10.99,Rating: 4.4 out of 54.4 - (473)
Ninja's Guide to Streaming: Grow Your Channel (2019),www.udemy.com/course/twitch-marketing-learn-how-to-grow-your-following/,LVLUP Dojo,€99.99,€12.64,Rating: 4.2 out of 54.2 - (404)
Pencil Drawing - The Guide to Graphite,www.udemy.com/course/pencil-drawing-the-guide-to-graphite/,Matthew Fussell,€34.99,€10.44,Rating: 4.7 out of 54.7 - (40)
Paint Landscapes in Watercolor Part 1,www.udemy.com/course/paint-landscapes-in-watercolor-part-1/,Andy Walker,€24.99,€10.44,Rating: 4.7 out of 54.7 - (252)
Drawing and Sketching for Beginners,www.udemy.com/course/sketching-for-beginners/,Robin Slee | Art | Illustration | iPad | Software Development,"₩33,000","₩13,200",Rating: 4.3 out of 54.3 - (936)
Aquaponic Gardening: Growing Fish and Vegetables Together,www.udemy.com/course/aquaponic-gardening/,Sylvia Bernstein,0,"₩27,500",Rating: 4.4 out of 54.4 - (763)
Procreate like a Pro: Create Awesome Digital Art on an iPad,www.udemy.com/course/procreate-like-a-pro-create-awesome-digital-art-on-an-ipad/,Robert Marzullo,"₩220,000","₩13,200",Rating: 4.5 out of 54.5 - (166)
Beekeeping for Beginners: How to Be a Successful Beekeeper!,www.udemy.com/course/beekeeping-for-beginners/,Tonya Wells and Brianna Wells,0,"₩66,000",Rating: 4.6 out of 54.6 - (116)
How to Improve Your Creature Design Drawings - Step by Step,www.udemy.com/course/how-to-improve-your-creature-design-drawings-step-by-step/,Robert Marzullo,"₩220,000","₩13,200",Rating: 4.6 out of 54.6 - (229)
Sourdough Bread Baking Exploration,www.udemy.com/course/sourdough-bread-baking-exploration/,Teresa L Greenway,"₩88,000","₩13,200",Rating: 4.6 out of 54.6 - (141)
Acrylic Painting for Beginners,www.udemy.com/course/acrylic-painting-for-beginners/,Malcolm Dewey,"₩71,500","₩13,200",Rating: 4.4 out of 54.4 - (196)
#1 ITA Certified Tea Courses - Foundations of Chinese Tea,www.udemy.com/course/becomeateamaster/,Shana Zhang,"₩38,500","₩13,200",Rating: 4.5 out of 54.5 - (452)
The Art of Pizza Making - Soft bubbly crust in regular oven,www.udemy.com/course/the-art-of-pizza-making/,Gigio Attanasio,"₩99,000","₩13,200",Rating: 4.4 out of 54.4 - (153)
Art for Beginners & Kids: 8 Drawing & Mixed-Media Projects,www.udemy.com/course/beginner-art-class/,"Lori Lee Ebiner, Video School Online Inc","₩220,000","₩13,200",Rating: 4.5 out of 54.5 - (110)
Growl Class - A Workshop Demo for Reactive Dogs,www.udemy.com/course/dunbar-growl-class/,Ian Dunbar,"₩110,000","₩13,200","Rating: 4.6 out of 54.6 - (2,640)"
Cat Behavior Rectification & Cat Health Care: 2 courses in 1,www.udemy.com/course/cat-care-guide-managing-behavior-health-issues-in-cats/,"Aman Gupta, Roohi Bansal","₩55,000","₩13,200",Rating: 4.6 out of 54.6 - (59)
The Most Comprehensive Sushi Course Online,www.udemy.com/course/the-most-comprehensive-sushi-course-online/,Dan Yang,"₩88,000","₩22,000",Rating: 4.7 out of 54.7 - (311)
"Decluttering - Complete Organizing Home, Office, Life Course",www.udemy.com/course/decluttering-complete-organizing-home-office-life-course/,TJ Walker,"₩220,000","₩13,200",Rating: 4.4 out of 54.4 - (30)
【English Subtitles】Animation tutorial for digital painting,www.udemy.com/course/using-photoshop-and-clip-studio-paint-to-paint-characters/,JCCD Studio,"₩203,500","₩13,200",Rating: 4.4 out of 54.4 - (126)
The Pen and Ink Experience,www.udemy.com/course/the-pen-and-ink-experience/,Matthew Fussell,"₩22,000","₩13,200",Rating: 4.2 out of 54.2 - (335)
How to make sugar craft faces,www.udemy.com/course/how-to-make-sugar-craft-faces/,Zoe Hopkinson,0,CA$44.99,Rating: 4.8 out of 54.8 - (542)
Natural Beauty:  Natural Cosmetic Preservation,www.udemy.com/course/natural-beauty-natural-cosmetic-preservation/,Jennifer Schroeder,CA$154.99,CA$13.19,Rating: 4.4 out of 54.4 - (50)
Brother ScanNCut SDX125,www.udemy.com/course/brother-scanncut-sdx125/,Kimberly Smith,CA$39.99,CA$13.19,Rating: 4.7 out of 54.7 - (95)
Digital Painting in Photoshop: Create Amazing Concept Art,www.udemy.com/course/digital-painting-in-photoshop-create-amazing-concept-art/,Robert Marzullo,CA$204.99,CA$13.19,Rating: 4.6 out of 54.6 - (273)
