Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
"Financial Reporting and Analysis, CFA L1",www.udemy.com/course/financial-reporting-and-analysis-cfa-l1/,Tanuja Yadav,19.99,11.99,4.1(27 ratings),Teaching & Academics,Language,CFA,245,English,"A complete guide from basics of Accounting to Analysis of Statement Analysis,",4/2016,12/29/19
"Options, Futures and other Derivatives - Incl CFA Level 1",www.udemy.com/course/options-futures-derivatives/,M Waterton,19.99,11.39,4.4(3 ratings),Business,Finance,CFA,21,English,"An introduction to financial derivatives, covering options, futures, and other financial instruments.",9/2018,12/29/19
Ethics for CFA Level I,www.udemy.com/course/ethics-for-cfa-level-i/,FinStudyClub .,0.0,24.99,5.0(2 ratings),Teaching & Academics,Test Prep,Ethics,9,English,Covers all five readings for 2018 curriculum in an engaging format using practice examples,1/2018,12/29/19
CFA Level 1 Introduction to Derivatives Markets and Pricing,www.udemy.com/course/cfa-level-1-introduction-to-derivatives-markets-and-pricing/,Pramod Kumar,54.99,11.39,0.0(0 ratings),Business,Finance,CFA,18,English,Preparation for the CFA Level 1 Exam (2018 & 2019) -- Master the derivative and learn from scratch,9/2018,12/29/19
Equity Valuation for CFA Level II,www.udemy.com/course/equity-valuation-for-cfa-level-ii/,FinStudyClub .,0.0,24.99,3.6(5 ratings),Teaching & Academics,Test Prep,CFA,15,English,Learn the nuances of Equity Research and Valuation as per the latest curriculum of CFA Institute,4/2018,12/29/19
CFA Level 1 (2019) Practice Questions,www.udemy.com/course/cfa-level-1-2019-practice-questions/,Abinash Mishra,19.99,11.39,0.0(0 ratings),Finance & Accounting,Finance Cert & Exam Prep,CFA,5,English,CFA Level 1 (2019) Practice Questions,9/2019,12/29/19
CFA Level 1 Ethical and Professional Standards Question Bank,www.udemy.com/course/cfa-level-1-ethical-and-professional-standards-question-bank/,CFA Question Bank,24.99,11.39,1.8(2 ratings),Teaching & Academics,Test Prep,CFA,31,English,Ethical and Professional Standards,1/2019,12/29/19
"Intro. to Asset-Backed Securities, CFA Level I,  2019 Prep",www.udemy.com/course/intro-to-asset-backed-securities-cfa-level-i-2017-prep/,"Isom Adiari, CFA, FRM, PRM",19.99,11.99,3.6(6 ratings),Business,Finance,CFA,30,English,Introductory Course on Securitization,3/2017,12/29/19
Portfolio Management CFA L1 2016,www.udemy.com/course/portfolio-management-cfa-l1/,Tanuja Yadav,19.99,11.99,3.8(16 ratings),Business,Finance,CFA,475,English,PM provides the critical framework and context for all other readings of CFA L1 and builds a strong base for L2 and L3,4/2016,12/29/19
Equity Portfolio Management for CFA Level III,www.udemy.com/course/equity-portfolio-management-for-cfa-level-iii/,FinStudyClub .,0.0,24.99,4.0(1 rating),Teaching & Academics,Test Prep,CFA,5,English,Learn what it takes to manage Equity Portfolios though simple and an engaging format,4/2018,12/29/19
Corporate Finance for CFA Level I,www.udemy.com/course/corporate-finance-i/,FinStudyClub .,0.0,24.99,4.2(4 ratings),Teaching & Academics,Test Prep,CFA,12,English,Covers all five readings for 2018 curriculum in an engaging format using practice examples | BA II Calculator | MCQ,5/2017,12/29/19
Alternative Investments for CFA Level I,www.udemy.com/course/alternative-investments-for-cfa-level-i/,FinStudyClub .,0.0,24.99,0.0(0 ratings),Teaching & Academics,Test Prep,CFA,4,English,Covers 1 reading for 2018 curriculum in an engaging format using practice examples | BA II Calculator | MCQ,1/2018,12/29/19
CFA Level 1 - Quantitative Methods Introduction,www.udemy.com/course/investing-101-guide/,Soleadea Co.,19.99,11.99,0.0(0 ratings),Business,Finance,Investing,13,English,"Learn how to calculate the future & present value of an investment, including annuities. Exam-type questions inside.",6/2015,12/29/19
Corporate Finance and Alternative Investment for CFA L1,www.udemy.com/course/corporate-finance-and-alternative-investment-for-cfa-l1/,Tanuja Yadav,19.99,11.99,4.2(10 ratings),Business,Finance,CFA,218,English,"This course covers two important topic areas of CFA L1 exam, which are Corporate Finance and Alternative Investments",4/2016,12/29/19
CFA: Fast Track your career in Finance,www.udemy.com/course/cfapreparebetter/,Tanuja Yadav,19.99,11.99,4.0(33 ratings),Business,Finance,CFA,"1,451",English,A one stop shop for all queries that you may have about the CFA Program!,4/2016,12/29/19
CFA Level 1 Ethics Quick 1 hour review ,www.udemy.com/course/cfa-ethics-quick-review/,Tanuja Yadav,19.99,11.99,2.9(3 ratings),Teaching & Academics,Test Prep,CFA,65,English,Do a quick review of the Ethics topics in one hour before the CFA exam,4/2016,12/29/19
Financial Reporting and Analysis – CFA Level 1 (2019),www.udemy.com/course/financial-reporting-and-analysis-cfa-level-1-2019/,Augusto Martins Labella Costa,19.99,11.99,5.0(1 rating),Finance & Accounting,Finance Cert & Exam Prep,CFA,8,English,"Learn Financial Reporting and Analysis for the CFA level 1 exam, with the least amount of effort possible.",8/2019,12/29/19
CFA Level 1 Economics Quick Review,www.udemy.com/course/economics-quick-review-for-cfa-level-1/,Tanuja Yadav,19.99,11.99,1.8(4 ratings),Teaching & Academics,Test Prep,CFA,84,English,Do a quick review of the Economics topics before the CFA exam,4/2016,12/29/19
CFA Level 1 (2019) Exam - Complete Ethics Full Module Course,www.udemy.com/course/cfa-level-1-2019-exam-complete-ethics-full-module-course/,Siddhartha Sinha,19.99,11.99,3.8(5 ratings),Finance & Accounting,Finance,CFA,946,English,Completed Ethics Full Module - CFA Level 1 (2019) Exam Prepartion,7/2019,12/29/19
"Fixed Income Fundamentals, CFA L1 2016",www.udemy.com/course/fixed-income-for-cfa-l1/,Tanuja Yadav,19.99,11.99,3.3(12 ratings),Teaching & Academics,Test Prep,CFA,166,English,The fundamentals of fixed-income investments.,4/2016,12/29/19
CFA - Level 1 Corporate Finance - Cost of Capital,www.udemy.com/course/cfa-level-1-corporate-finance-cost-of-capital/,"Raja Natarajan, B.Com., PGDBA, FCA",99.99,11.99,0.0(0 ratings),Finance & Accounting,Finance Cert & Exam Prep,CFA,0,English,Case Study model course to equip you to prepare for CFA - Level 1 - Corporate Finance Exam,12/2019,12/29/19
2016 CFA Level 1 Quantitative Methods Review ,www.udemy.com/course/cfa-level-1-quantitative-methods-review/,Tanuja Yadav,19.99,11.99,3.6(8 ratings),Teaching & Academics,Test Prep,CFA,153,English,This course will help you do a quick review of Quantitative Methods in 2 hours,4/2016,12/29/19
Equity for CFA Level I,www.udemy.com/course/equity-for-cfa-level-i/,FinStudyClub .,0.0,24.99,0.0(0 ratings),Teaching & Academics,Test Prep,CFA,12,"English
 ",Covers all six readings for 2018 curriculum in an engaging format using practice examples | BA II Calculator | MCQ,10/2017,12/29/19
Equity Investments made easy-CFA L1,www.udemy.com/course/equity-investments-made-easy-cfa-l1/,Tanuja Yadav,19.99,11.39,3.3(8 ratings),Teaching & Academics,Test Prep,CFA,116,English,"Explains important characteristics of the markets in which equities,fixed-income instruments, derivatives trade",4/2016,12/29/19
Quantitative Methods for CFA Level I,www.udemy.com/course/quantitative-methods-for-cfa-level-i/,FinStudyClub .,0.0,24.99,4.1(4 ratings),Teaching & Academics,Test Prep,CFA,13,English,Covers all readings for 2018 curriculum in an engaging format using practice examples | BA II Calculator,1/2018,12/29/19
Level 1 2014 CFA® Program – Equity Investments,www.udemy.com/course/cfa-equity/,AFT -,0.0,39.99,0.0(0 ratings),Business,Finance,CFA,353,English,Level 1 2014 CFAÂ® Program [Jun and Dec 2014 Exams]. This program covers the topic of Equity Investments,1/2015,12/29/19
Derivatives for CFA Level 1 ,www.udemy.com/course/derivatives-for-cfa-level-1/,Tanuja Yadav,19.99,11.39,2.5(4 ratings),Teaching & Academics,Test Prep,CFA,87,English,This course builds the conceptual framework for understanding the basicderivatives,4/2016,12/29/19
CFA® Level 1 2014 – Quantitative Methods,www.udemy.com/course/cfa-level-1-2014-quantitative-methods/,AFT -,0.0,49.99,0.0(0 ratings),Business,Finance,CFA,122,English,Level 1 2014 CFAÂ® Program [Jun and Dec 2014 Exams]. This program covers the topic of Quantitative Methods,3/2015,12/29/19
CFA® Level 1 2014 – Ethics & Professional Standards,www.udemy.com/course/cfa-level-1-2014-ethics-professional-standards/,AFT -,0.0,39.99,0.0(0 ratings),Teaching & Academics,Test Prep,CFA,139,English,CFAÂ® Level 1 Exam [For Jun and Dec 2014]. This program covers the important topic of Ethics & Professional Standards,5/2014,12/29/19
"Basics of Fixed Income Valuation, CFA Level I 2019 Prep",www.udemy.com/course/basics-of-fixed-income-valuation-cfa-level-i-2017-prep/,"Isom Adiari, CFA, FRM, PRM",19.99,11.39,0.0(0 ratings),Business,Finance,CFA,22,English,Introductory Course on Fixed Income Basics and Bond Valuation,1/2017,12/29/19
CFA® Level 1 2014 – Financial Reporting and Analysis,www.udemy.com/course/cfa-level1-fra/,AFT -,0.0,49.99,4.6(3 ratings),Business,Finance,CFA,162,English,Level 1 2014 CFAÂ® Program [Jun and Dec 2014 Exams]. This program covers the topic of Financial Reporting & Analysis,3/2015,12/29/19
Level 1 2014 CFA® Program – Derivatives,www.udemy.com/course/cfa-derivatives/,AFT -,0.0,39.99,2.5(2 ratings),Business,Finance,CFA,226,English,Level 1 2014 CFAÂ® Program [Dec 2014 Exams]. This program covers the topic of Derivatives,8/2014,12/29/19
Level 1 2014 CFA® Program – Corporate Finance,www.udemy.com/course/level-1-2014-cfa-program-corporate-finance/,AFT -,0.0,39.99,4.4(3 ratings),Business,Finance,CFA,221,English,Level 1 2014 CFAÂ® Program [Jun and Dec 2014 Exams]. This program covers the topic of Corporate Finance,6/2014,12/29/19
Certificate Program in Financial Accounting,www.udemy.com/course/certificate-program-in-financial-accounting/,Manipal  Global,0.0,49.99,4.0(8 ratings), Business,Finance,CFA,"1,059",English,This course will introduce you to the exciting world of finance and provide you with key accounting knowledge and skills,4/2014,12/29/19
Luca's CFA Study Methodology and Tips,www.udemy.com/course/lucas-cfa-study-methodology-and-tips/,Luca M.,24.99,11.39,4.0(1 rating),Teaching & Academics,Test Prep,CFA,14,English,"Level 1, 2 and 3 - All the same",6/2018,12/29/19
CFA® Level 1 2014 – FI,www.udemy.com/course/cfa-level-1-fixed-income/,AFT -,0.0,39.99,0.0(0 ratings),Business,Finance,CFA,150,English,Level 1 2014 CFAÂ® Program [Jun and Dec 2014 Exams]. This program covers the topic of FI,3/2015,12/29/19
CFA® Level 1 2014 – Portfolio Management,www.udemy.com/course/portfolio-management-cfa-level-1/,AFT -,0.0,39.99,4.6(4 ratings),Business,Finance,CFA,143,English,Level 1 2014 CFAÂ® Program [Jun and Dec 2014 Exams]. This program covers the topic of Portfolio Management,3/2015,12/29/19
CFA® Level 1 2014 – Alternative Investments,www.udemy.com/course/cfa-level-1-2014-alternative-investments/,AFT -,0.0,29.99,4.0(1 rating),Business,Finance,CFA,833,English,CFAÂ® Level 1 Exam [For Jun and Dec 2014]. This program covers the topic of Alternative Investments,5/2014,12/29/19
Master the CFA® Level 3 Morning Essay,www.udemy.com/course/levelthreekey/,Level Three Key,0.0,129.99,0.0(0 ratings),Finance & Accounting,Finance Cert & Exam Prep,CFA,0,English,The ideal study supplement for the CFAÂ® Level III exam,10/2019,12/29/19
