Course,URL,instructor,Price (full),Price (discount),Rank
Portrait Photography and Posing For Photographers,www.udemy.com/course/photography-posing/,Rapid Growth Coaching Top 10% on Udemy,€199.99,€11.99,Rating: 4.0 out of 54.0 - (746)
Nikon DSLR Photography: Getting Started with Your DSLR,www.udemy.com/course/nikon-camera-photography-course/,"Phil Ebiner, Video School Online Inc, William Carnahan",€99.99,€11.99,Rating: 4.7 out of 54.7 - (86)
Affinity Photo for the iPad,www.udemy.com/course/affinity-photo-for-the-ipad/,Simon Foster,€99.99,€11.99,Rating: 4.5 out of 54.5 - (809)
Wedding Photography: Complete Guide to Wedding Photography,www.udemy.com/course/wedding-photography-course/,"Phil Ebiner, William Carnahan, Video School Online Inc",$199.99,$10.99,"Rating: 4.4 out of 54.4 - (1,155)"
Beginner Canon Digital SLR (DSLR) Photography,www.udemy.com/course/beginner-canon-digital-slr-dslr-photography-class-jp/,JP Teaches Photo .,$29.99,$10.99,"Rating: 4.6 out of 54.6 - (1,910)"
Documentary Filmmaking with Soul,www.udemy.com/course/documentary-filmmaking-with-soul/,Dandan Liu,$149.99,$10.99,Rating: 4.5 out of 54.5 - (279)
Cinematic Color Grading: Making Your Videos Come Alive,www.udemy.com/course/cinematic-color-grading-course/,Matti Haapoja,$149.99,$37.50,Rating: 4.3 out of 54.3 - (949)
VIDEO EDITING. Techniques loved by pro broadcast filmmakers,www.udemy.com/course/creative-video-editing-how-to-edit-to-engage-your-audience/,Andrew St.Pierre White,$99.99,$10.99,Rating: 4.5 out of 54.5 - (689)
Basic Food Photography,www.udemy.com/course/basic-food-photography/,Andrew Olson,$49.99,$10.99,Rating: 4.5 out of 54.5 - (682)
Drone Photography | Shoot Professional Photos With Any Drone,www.udemy.com/course/dronephotography/,Dale McManus,$74.99,$10.99,Rating: 4.6 out of 54.6 - (648)
Documentary Filmmaking Step by Step,www.udemy.com/course/documentary-filmmaking-step-by-step/,Adam Bhala Lough,$199.99,$10.99,Rating: 4.1 out of 54.1 - (310)
Beginner Photography Composition,www.udemy.com/course/photography-composition-course/,"JP Teaches Photo ., Phil Ebiner, Video School Online Inc",$99.99,$10.99,Rating: 4.3 out of 54.3 - (51)
Photography Beginners: DSLR Photography Camera Settings,www.udemy.com/course/dslr-camera-settings-photography-for-beginners-photography-made-easy/,Rosie Parsons,$99.99,$10.99,Rating: 4.6 out of 54.6 - (997)
Affinity Photo: Complete Guide to Photo Editing in Affinity,www.udemy.com/course/affinity-photo/,"Phil Ebiner, Video School Online Inc, Jeremy Hazel",$199.99,$10.99,Rating: 4.2 out of 54.2 - (314)
Ultimate Guide to Landscape and Nature Photography,www.udemy.com/course/ultimate-guide-to-landscape-and-nature-photography/,Charlie Borland,$59.99,$10.99,Rating: 4.2 out of 54.2 - (423)
Canon DSLR Photography: Getting Started with Your DSLR,www.udemy.com/course/canon-dslr-photography-course/,"Phil Ebiner, Video School Online Inc",$99.99,$10.99,Rating: 4.7 out of 54.7 - (175)
"Filmmaking: Write, Direct and Distribute Your Feature Film",www.udemy.com/course/indiefilmmaking/,Paul Bright,$199.99,$10.99,Rating: 4.5 out of 54.5 - (294)
Posing Like A Pro: Create Your Best Portraits Ever! Part 1,www.udemy.com/course/posing-like-a-pro-create-your-best-portraits-ever/,Sandy Dee,$199.99,$10.99,Rating: 4.2 out of 54.2 - (459)
Photography - The Ultimate Guide to Using Off-Camera Flash,www.udemy.com/course/photography-off-camera-flash-using-speedlights/,Bernie Raffe AMPA,$34.99,$10.99,Rating: 4.5 out of 54.5 - (928)
Start Your Photography Business - The Complete Course,www.udemy.com/course/photography-business-course/,"Phil Ebiner, Video School Online Inc, William Carnahan","¥12,000","¥1,270",Rating: 4.3 out of 54.3 - (121)
Guide to DaVinci Resolve 16 Video Editing,www.udemy.com/course/guide-to-davinci-resolve-16-video-editing/,Chris Navarre,"¥3,600","¥1,270",Rating: 4.1 out of 54.1 - (100)
Affinity Photo: The Little Box of Tricks,www.udemy.com/course/affinity-photo-the-little-box-of-tricks/,Simon Foster,"¥12,000","¥1,270",Rating: 4.3 out of 54.3 - (509)
Photography - Become a Better Photographer - Part I,www.udemy.com/course/great-photography-tips-photo-tutorials/,Bernie Raffe AMPA,"¥4,200","¥1,270","Rating: 4.5 out of 54.5 - (1,482)"
Food Photography: Capturing Food in Your Kitchen,www.udemy.com/course/food-photography/,"Phil Ebiner, William Carnahan, Video School Online Inc","¥12,000","¥1,380","Rating: 4.4 out of 54.4 - (1,124)"
Learn Adobe After Effects CC 2019 for Beginners,www.udemy.com/course/adobe-after-effects-beginners/,Jordy Vandeput,"¥12,000","¥1,270",Rating: 4.9 out of 54.9 - (205)
A Practical Guide to Shooting Video on Panasonic GH5 & GH5S,www.udemy.com/course/gh5guide/,Myles Fearnley,"¥10,800","¥2,700",Rating: 4.4 out of 54.4 - (174)
The Art of Finding Light: Photography for the artist in you,www.udemy.com/course/a-room-for-improvement-the-art-of-finding-light/,Adam Marelli,"¥2,400","¥1,270",Rating: 4.5 out of 54.5 - (572)
Color Grading Masterclass: Resolve 15,www.udemy.com/course/color-grading-masterclass/,Jonny Von Wallström,"¥16,800","¥1,320",Rating: 4.3 out of 54.3 - (405)
Posing Like A Pro: The Ultimate Posing Flow! Part 2,www.udemy.com/course/the-ultimate-posing-flow-for-portrait-photographers/,Sandy Dee,"¥24,000","¥1,320",Rating: 4.2 out of 54.2 - (129)
Lightroom CC MasterClass,www.udemy.com/course/lightroom-cc-masterclass/,Martin Perhiniak,"¥24,000","¥1,320",Rating: 4.5 out of 54.5 - (140)
Sell Stock Footage & Photography from ZERO to PASSIVE INCOME,www.udemy.com/course/stockcreators/,Gui Siebert Make Money Online with Stock Photography & Stock Footage,0,"¥3,600",Rating: 4.6 out of 54.6 - (225)
Adobe Lightroom CC: Landscape Photography Masterclass 2020,www.udemy.com/course/lightroom-cc-masterclass-landscape-photography-workflow/,Fabian Rosshirt,"¥21,600","¥1,430",Rating: 4.6 out of 54.6 - (432)
The Complete Adobe Premiere Pro CC Master Class Course,www.udemy.com/course/adobepremiereprocc/,"Joe Parys, Joe Parys Support, Jack Cole","¥24,000","¥1,270",Rating: 4.5 out of 54.5 - (489)
The Ultimate Beginner's Guide to Outdoor Photography - 2018,www.udemy.com/course/joshkatz/,Josh Katz,"¥24,000","¥1,270",Rating: 4.5 out of 54.5 - (474)
Complete Guide to Colour Grading in Final Cut Pro X,www.udemy.com/course/fcpx-grading/,Myles Fearnley,"¥10,800","¥2,700",Rating: 4.5 out of 54.5 - (30)
DSLR Video Production - Start Shooting Better Video Today,www.udemy.com/course/dslr-video-production-online-course-tutorial-training/,"Phil Ebiner, Video School Online Inc",€199.99,€13.19,"Rating: 4.4 out of 54.4 - (1,057)"
The Ultimate Photoshop Elements Training Bundle - 73 Hours,www.udemy.com/course/the-ultimate-photoshop-elements-training-course/,Simon Sez IT,€199.99,€11.39,Rating: 4.2 out of 54.2 - (299)
Final Cut Pro X - Beginner To Advanced ( FCP MASTERY 2020 ),www.udemy.com/course/final-cut-pro-x-beginner-to-advanced-z/,"Craig Blewett, Joshua Blewett",€189.99,€11.99,Rating: 4.3 out of 54.3 - (153)
The Ultimate Photography Course For Beginners,www.udemy.com/course/the-ultimate-photography-course-for-beginners/,Jellis Vaes,€199.99,€11.39,Rating: 4.4 out of 54.4 - (561)
Video Editing: Premiere Pro & After Effects Dynamic Linking,www.udemy.com/course/video-editing-premiere-pro-after-effects-dynamic-linking/,Louay Zambarakji,€104.99,€11.39,Rating: 4.6 out of 54.6 - (191)
Photoshop Retouching Techniques for Every Problem,www.udemy.com/course/photoshop-retouching-techniques-for-every-problem/,Marcin Mikus,€199.99,€11.39,Rating: 4.5 out of 54.5 - (49)
How to be a Professional Outdoor and Nature Photographer,www.udemy.com/course/how-to-be-a-professional-outdoor-and-nature-photographer/,Charlie Borland,€59.99,€11.99,Rating: 4.5 out of 54.5 - (812)
Sony A7Riii / A7iii Crash Course,www.udemy.com/course/sony-a7riii-crash-course/,Michael Andrew,0,€39.99,Rating: 4.4 out of 54.4 - (91)
Stunning Aerial Videography and Photography Using Drones,www.udemy.com/course/drones-aerial-videography-and-photography/,Bruce Geddes,€94.99,€13.79,Rating: 4.1 out of 54.1 - (976)
iPhone 11 Video: Filmic Pro & LumaFusion: iPhone Filmmaking,www.udemy.com/course/iphone-pro-filmmaking/,Robb Montgomery,€99.99,€11.99,Rating: 4.7 out of 54.7 - (36)
Shoot & Edit iPhone Video Like a Pro - Masterclass,www.udemy.com/course/make-smartphone-video-like-a-pro-level-1/,Robb Montgomery,€199.99,€13.79,Rating: 4.1 out of 54.1 - (508)
Night Sky Photography - Milky Way and Star Trails,www.udemy.com/course/photographing-the-night-sky-milky-way-and-star-trails/,"Sandy Dee, Matthew Dee",€199.99,€12.59,Rating: 4.7 out of 54.7 - (200)
The Craft of Photoshop: Solid Foundations,www.udemy.com/course/the-craft-of-photoshop-solid-foundations/,Simon Foster,€199.99,€11.39,Rating: 4.9 out of 54.9 - (20)
The Art of Seeing Photography training for the Artist in you,www.udemy.com/course/a-room-for-improvement/,Adam Marelli,€19.99,€11.99,Rating: 4.6 out of 54.6 - (876)
Premiere Pro Lumetri: Color Correct like a Pro,www.udemy.com/course/premiere-pro-lumetri-color-correct-like-a-pro/,Jordy Vandeput,€39.99,€11.99,Rating: 4.5 out of 54.5 - (764)
Elevate Your Photography - Master Composition.,www.udemy.com/course/elevate-your-photography/,El Gale,€74.99,€11.39,Rating: 4.4 out of 54.4 - (558)
EasyDSLR Digital Photography Course for Beginners,www.udemy.com/course/easydslr-for-beginners/,Ken Schultz,€34.99,€11.39,Rating: 4.6 out of 54.6 - (656)
Pro Long Exposure Photography: Learn from the best,www.udemy.com/course/long-exposure-photography-e/,"Rapid Growth Coaching Top 10% on Udemy, Robert Warren",€199.99,€11.99,Rating: 4.3 out of 54.3 - (266)
Become an iMovie Master - Create Amazing Movies Today,www.udemy.com/course/masteringimovie/,Steve Burnich,€199.99,€11.39,Rating: 4.6 out of 54.6 - (443)
The Art of Black and White Photography,www.udemy.com/course/the-art-of-black-and-white-photography/,David J. Nightingale,€149.99,€14.99,Rating: 4.3 out of 54.3 - (818)
Perspective: Photography tools that make your pictures POP,www.udemy.com/course/perspective-photography-tools-that-make-your-pictures-pop-adam-marelli/,Adam Marelli,€19.99,€11.39,Rating: 4.5 out of 54.5 - (622)
How to Be a Commercial Photographer,www.udemy.com/course/total-training-in-commercial-photography/,Charlie Borland,€94.99,€11.39,Rating: 4.8 out of 54.8 - (240)
Learning Final Cut Pro X - Video Editing Mastery ,www.udemy.com/course/learning-final-cut-pro-x-video-editing-mastery/,Infinite Skills,€49.99,€11.99,Rating: 4.4 out of 54.4 - (919)
DJI Drones: How To Become The Ultimate Pilot,www.udemy.com/course/dji-drones-how-to-become-the-ultimate-pilot/,Alex Shoolman,€199.99,€13.19,Rating: 4.2 out of 54.2 - (234)
The Complete Talking Head Video Production Masterclass,www.udemy.com/course/the-complete-talking-head-video-production-masterclass/,TJ Walker,€199.99,€11.39,Rating: 4.5 out of 54.5 - (108)
The Art of Figure to Ground: Photography's untaught secret,www.udemy.com/course/a-room-for-improvement-the-art-of-figure-to-ground/,Adam Marelli,€19.99,€11.39,Rating: 4.6 out of 54.6 - (468)
Complete Photography : 21 Courses in 1 [Beginner to Expert],www.udemy.com/course/interactive-photography-basics/,Creative Online School,€199.99,€11.39,Rating: 3.9 out of 53.9 - (475)
SOUND for Film and Television,www.udemy.com/course/sound-for-film-and-television/,Wrightsville Beach Studios,€49.99,€12.50,Rating: 4.7 out of 54.7 - (270)
TV Documentary Professional Productions. Start to finish.,www.udemy.com/course/learn-by-example-gripping-tv-documentaries/,Andrew St.Pierre White,€94.99,€11.99,Rating: 4.8 out of 54.8 - (378)
Professional Retouching Course in Photoshop,www.udemy.com/course/professional-retouching-in-photoshop/,Marcin Mikus,€199.99,€11.39,Rating: 4.5 out of 54.5 - (798)
Drone Video for Real Estate Masterclass,www.udemy.com/course/drone-real-estate-course/,R-P Plourde,€199.99,€11.99,Rating: 4.8 out of 54.8 - (93)
Street Photography for Beginners,www.udemy.com/course/photography-with-anthony-carbajal/,"Phil Ebiner, Anthony Carbajal, Video School Online Inc",€99.99,€13.19,Rating: 4.8 out of 54.8 - (355)
How to VLOG: Complete Beginner's Course,www.udemy.com/course/vlogging/,Brad Newton,£149.99,£11.99,Rating: 4.7 out of 54.7 - (212)
Filmmaking in a Box: Indie Feature Film Masterclass,www.udemy.com/course/filmmaker-in-a-box-filmmaking-video-production/,IFH Courses,£99.99,£11.99,Rating: 3.9 out of 53.9 - (81)
Real Estate Photography: How To Get Started,www.udemy.com/course/real-estate-photography/,Greg Gottfried,£89.99,£11.99,Rating: 4.6 out of 54.6 - (394)
"Portrait Photography Masterclass, All About Headshots",www.udemy.com/course/portrait-photography/,"Rapid Growth Coaching Top 10% on Udemy, Phil Ebiner, Video School Online Inc",£99.99,£11.99,Rating: 4.2 out of 54.2 - (305)
How To Make A Living Making Films: Business Of Filmmaking,www.udemy.com/course/how-to-earn-6-figures-making-films-business-of-filmmaking/,Matti Haapoja,£94.99,£23.75,Rating: 4.1 out of 54.1 - (427)
Affinity Photo: Modern Special Effects,www.udemy.com/course/affinity-photo-modern-special-effects/,Simon Foster,£59.99,£11.99,Rating: 4.5 out of 54.5 - (78)
Affinity Photo: Raw Image Development,www.udemy.com/course/affinity-photo-raw-image-development/,Simon Foster,£59.99,£12.59,Rating: 4.5 out of 54.5 - (568)
Adobe Lightroom Masterclass - Beginner to Expert,www.udemy.com/course/adobe-lightroom-masterclass-beginner-to-expert/,YouAccel Training,£199.99,£11.99,Rating: 4.4 out of 54.4 - (179)
LumaFusion Ver 2+ for Beginners,www.udemy.com/course/luma-fusion-for-beginners/,Lance Tegner,£19.99,£11.99,Rating: 4.6 out of 54.6 - (121)
The Ultimate Photography Course - Beginner to Advanced,www.udemy.com/course/the-ultimate-photography-course-beginner-to-advanced/,Quinton Batchelor,£199.99,£11.99,Rating: 4.5 out of 54.5 - (167)
Record Your Voice Like A Pro! The Complete Voice Over Course,www.udemy.com/course/voicerecord/,"Joe Parys, Justin Fraction, Joe Parys Support",£199.99,£11.99,Rating: 4.3 out of 54.3 - (157)
Photography - Become a Better Photographer - Part II,www.udemy.com/course/ultimate-guide-to-dslr-camera-settings/,Bernie Raffe AMPA,£34.99,£11.99,Rating: 4.5 out of 54.5 - (398)
Cinematic Wedding Films: A Guide to Wedding Videography,www.udemy.com/course/cinematic-wedding-films/,Matti Haapoja,£94.99,£23.75,Rating: 4.2 out of 54.2 - (695)
Photography for Kids: Project-Based Beginner Photography,www.udemy.com/course/photography-for-kids-online-course/,"Phil Ebiner, Anthony Ebiner, Video School Online Inc",£99.99,£14.39,Rating: 4.4 out of 54.4 - (657)
Drone Training: 50 Drills to Improve Your Flying Skills,www.udemy.com/course/drone-training-50-drills-to-improve-your-flying-skills/,Greg Reverdiau,0,£24.99,Rating: 4.8 out of 54.8 - (22)
Set Up A Photography Studio With Equipment - On A Budget,www.udemy.com/course/setting-up-a-photography-studio-lighting-masterclass/,Sandy Dee,£124.99,£13.19,Rating: 4.6 out of 54.6 - (187)
Fuji X-T3 Crash Course,www.udemy.com/course/fuji-x-t3-crash-course/,Michael Andrew,0,€39.99,Rating: 4.5 out of 54.5 - (47)
Become a master drone pilot in 2 weeks and start a business,www.udemy.com/course/how-to-start-your-own-aerial-filming-business/,Umair Vanthaliwala,€199.99,€10.99,Rating: 4.2 out of 54.2 - (587)
Final Cut Pro X: The Complete Guide to Final Cut Pro X,www.udemy.com/course/final-cut-pro-x-course/,"Video School Online Inc, Phil Ebiner, Greg Hung",€199.99,€10.99,Rating: 3.6 out of 53.6 - (190)
Quick & Easy Stop-Motion (iPhone + Android),www.udemy.com/course/quick-easy-stop-motion-iphone-android/,Colette Peri,€39.99,€19.99,Rating: 4.3 out of 54.3 - (24)
Mobile Video Journalism - Pro iPhone video editing course,www.udemy.com/course/mobile-journalism-video-for-cnn-correspondents/,Robb Montgomery,€194.99,€10.99,Rating: 4.5 out of 54.5 - (167)
Drone Videography. Creative Excellence Course.,www.udemy.com/course/drone-videography-creative-excellence-class/,Andrew St.Pierre White,€54.99,€10.99,Rating: 4.5 out of 54.5 - (46)
Adobe Premiere Pro CC 2018: Color Grading Masterclass,www.udemy.com/course/adobe-premiere-color-grading-masterclass/,George Katsilidis,€199.99,€10.99,Rating: 4.1 out of 54.1 - (130)
Adobe Premiere Pro: Ultimate Beginner Course,www.udemy.com/course/premiere-pro-with-brad-newton/,Brad Newton,€199.99,€10.99,Rating: 4.5 out of 54.5 - (457)
DSLR Filmmaking: From Beginner to PRO!,www.udemy.com/course/dslr-filmmaking-beginner-pro/,Jordy Vandeput,€69.99,€10.99,Rating: 4.5 out of 54.5 - (521)
Photoshop Elements 2019 Training: From Beginner to Pro,www.udemy.com/course/adobe-photoshop-elements-2019-training-course/,Simon Sez IT,€29.99,€10.99,Rating: 4.6 out of 54.6 - (130)
Bob Davis' Professional Photography Lighting Techniques,www.udemy.com/course/bob-davis-professional-photography-lighting-techniques/,John Wiley & Sons,€49.99,€10.99,Rating: 4.7 out of 54.7 - (286)
Videography for Beginners: Shooting With a DSLR /Mirrorless,www.udemy.com/course/videography-for-beginners-shooting-with-a-dslr-mirrorless/,Kush Sharma,€149.99,€10.99,Rating: 4.6 out of 54.6 - (41)
Photography - Canon EOS 1300D / REBEL T6 Camera User Course,www.udemy.com/course/canon-eos-1300d-rebel-t6-camera-user-guide/,Jeremy Bayston,€34.99,€10.99,Rating: 4.7 out of 54.7 - (355)
"Easy Product Photography with iPhone, Smartphone or Camera",www.udemy.com/course/product-photography-with-iphone-or-smartphone/,Dave B.,€19.99,€10.99,Rating: 4.4 out of 54.4 - (199)
The Ultimate Recipe For Taking Amazing Portraits Every Time!,www.udemy.com/course/the-ultimate-recipe-for-taking-amazing-portraits-every-time/,Sandy Dee,€89.99,€10.99,Rating: 4.6 out of 54.6 - (30)
iPhone Photography: Take Amazing Photos with your iPhone,www.udemy.com/course/iphone-photography-take-amazing-photos-with-your-iphone/,Life Progression Project,€199.99,€10.99,Rating: 4.4 out of 54.4 - (64)
Final Cut Pro X 2018/2019 - The ultimate guide,www.udemy.com/course/final-cut-pro-x-from-zero-to-pro/,Konrad Vilhjalmsson,"¥4,800","¥1,320",Rating: 4.6 out of 54.6 - (64)
GIMP 2.8/2.10 Beginner-Advanced: Free on Windows/MacOS/Linux,www.udemy.com/course/gimp-for-beginners-complete-project-based-training-series/,Brian Jackson,"¥2,400","¥1,270",Rating: 4.6 out of 54.6 - (572)
"Posing Masterclass 2019 (Models, Couples, Families)",www.udemy.com/course/posing-masterclass-models-couples-families/,Alex Dominguez,"¥24,000","¥1,270",Rating: 4.2 out of 54.2 - (27)
Nikon Z6 / Z7 Crash Course,www.udemy.com/course/nikon-z6-z7-crash-course/,Michael Andrew,0,"¥4,800",Rating: 4.6 out of 54.6 - (36)
Introduction to 2 & 3D Drone Modeling With Agisoft Metashape,www.udemy.com/course/2d-3d-drone-modeling-and-mapping-with-agisoft-metashape/,Richard L Charpentier,"¥3,000","¥1,270",Rating: 4.4 out of 54.4 - (77)
Affinity Photo for the iPad: Special Effects,www.udemy.com/course/affinity-photo-for-the-ipad-special-effects/,Simon Foster,"¥7,200","¥1,320",Rating: 4.8 out of 54.8 - (36)
Fusion VFX in Davinci Resolve 16,www.udemy.com/course/fusion-vfx-in-davinci-resolve/,Nick Carter,"¥2,400","¥1,270",Rating: 4.2 out of 54.2 - (28)
High End Beauty Retouching in Photoshop 2.0,www.udemy.com/course/professional-beauty-retouching-in-photoshop/,Marcin Mikus,"¥24,000","¥1,270",Rating: 4.6 out of 54.6 - (165)
"Photography for Beginners: Composition, Posing and Light",www.udemy.com/course/creative-photography/,Rosie Parsons,"¥12,000","¥1,270",Rating: 4.6 out of 54.6 - (217)
"How To VLOG on YouTube! Create, Edit, & Publish Your Videos",www.udemy.com/course/howtovlog/,"Joe Parys, Joe Parys Support","¥24,000","¥1,320",Rating: 3.9 out of 53.9 - (212)
How to Make Music Videos,www.udemy.com/course/howtomakemusicvideos/,Michael Allen,"¥4,200","¥1,380",Rating: 4.7 out of 54.7 - (102)
Photography - Individual & Family Posing - Live Sessions,www.udemy.com/course/photography-individual-and-family-posing/,Bernie Raffe AMPA,"¥4,200","¥1,270",Rating: 4.6 out of 54.6 - (290)
Photography - Canon  2000D/1500D/REBEL T7 Camera User Course,www.udemy.com/course/photography-canon-eos-2000d-rebel-t7-camera-user-course/,Jeremy Bayston,"¥4,200","¥1,270",Rating: 4.7 out of 54.7 - (84)
Turn Photographs Into Digital Paintings Using Photoshop ,www.udemy.com/course/turn-your-photographs-into-paintings-using-photoshop/,Lori Jill,"¥12,000","¥1,270",Rating: 4.4 out of 54.4 - (339)
Learn to Color Grade and Edit video with DaVinci Resolve 15,www.udemy.com/course/davinciediting/,Logan Bean,"¥12,000","¥1,270",Rating: 4.5 out of 54.5 - (735)
Masterclass: Ultimate Field Guide to Wildlife Photography,www.udemy.com/course/ultimate-field-guide-to-wildlife-photography/,Sudhir Shivaram,0,"¥5,400",Rating: 4.9 out of 54.9 - (29)
The Ultimate Masterclass For Creative Flower Photography,www.udemy.com/course/the-ultimate-masterclass-for-creative-flower-photography/,Sandy Dee,$64.99,$10.44,Rating: 4.5 out of 54.5 - (22)
"The Unofficial Guide to Sony's a6000, a6300, and a6500",www.udemy.com/course/the-unofficial-guide-to-the-sony-a6000/,Forge Productions,$119.99,$10.44,Rating: 4.2 out of 54.2 - (213)
Composition in Photography from A to Z,www.udemy.com/course/composition-in-photography-masterclass/,"Vyara Georgieva, Denis Buchel",$199.99,$10.44,Rating: 4.1 out of 54.1 - (87)
EasyDSLR Digital Photography Course: Advanced,www.udemy.com/course/easydslr-advanced/,Ken Schultz,$74.99,$12.09,Rating: 4.2 out of 54.2 - (182)
