Course,URL,instructor,Price (full),Price (discount),Rank
PINTURA IMPRESSIONISTA - ÓLEO SOBRE TELA COM MARCIO PETRONI,www.udemy.com/course/pintura-impressionista-oleo-sobre-tela-com-marcio-petroni/,Marcio Petroni,49.99,11.99,4.5(20 ratings)
PAISAGEM COM IPÊ AMARELO - PINTURA A ÓLEO COM MARCIO PETRONI,www.udemy.com/course/paisagem-com-ipe-amarelo-pintura-a-oleo-com-marcio-petroni/,Marcio Petroni,49.99,11.99,4.4(14 ratings)
INTRODUÇÃO A ANATOMIA - PINTURA A ÓLEO COM MARCIO PETRONI,www.udemy.com/course/introducao-a-anatomia-pintura-a-oleo-com-marcio-petroni/,Marcio Petroni,54.99,11.99,4.7(7 ratings)
PINTE SEU PET - PINTURA A ÓLEO E ACRÍLICO COM MARCIO PETRONI,www.udemy.com/course/pinte-seu-pet-pintura-a-oleo-e-acrilico-com-marcio-petroni/,Marcio Petroni,49.99,11.99,4.6(8 ratings)
Ölmalerei für Einsteiger,www.udemy.com/course/olmalerei-fur-einsteiger/,Ludmila Gittel,19.99,11.39,0.0(0 ratings)
PINTURA A ÓLEO - PAISAGEM - CURVA DO RIO,www.udemy.com/course/pintura-a-oleo-paisagem-curva-do-rio/,Marcio Petroni,49.99,11.39,0.0(0 ratings)
Абстрактные композиции тушью. Игра линий и плоскостей.,www.udemy.com/course/sqdvfuto/,Inna Pavlecka-Tumarkin,129.99,11.39,5.0(2 ratings)
Basiscursus Schilderen met Olieverf,www.udemy.com/course/basiscursus-schilderen-met-olieverf/,Sasja Bork,0,29.99,3.1(2 ratings)
Schilderen met Olieverf,www.udemy.com/course/schilderen-met-olieverf/,Sasja Bork,0,99.99,0.0(0 ratings)
Aprende a pintar un bodegon,www.udemy.com/course/aprende-a-pintar-un-bodegon/,Renso Castaneda,29.99,11.39,4.7(9 ratings)
